order_id,customer_id,order_date,product_category,quantity,price,revenue,channel,country
O008949,C0017,2023-08-03,Electronics,1,106.84,106.84,Instagram,UK
O030934,C0314,2024-10-22,Books,1,36.57,36.57,Organic Search,UK
O005787,C0133,2023-08-12,Home & Garden,2,35.47,70.94,Direct,Germany
O007112,C0111,2024-10-17,Home & Garden,1,178.59,178.59,Instagram,Canada
O005928,C0521,2023-08-29,Electronics,2,103.45,206.9,Organic Search,USA
O027672,C0579,2024-04-16,Sports,1,74.35,74.35,Instagram,USA
O020730,C0007,2024-02-15,Home & Garden,2,261.69,523.38,Organic Search,USA
O000548,C0408,2023-04-28,Beauty,3,89.75,269.25,Instagram,UK
O024120,C0269,2023-11-09,Books,1,14.3,14.3,Email,USA
O010496,C0120,2024-09-05,Home & Garden,1,35.63,35.63,Organic Search,USA
O001763,C0520,2024-08-09,Electronics,1,153.39,153.39,Organic Search,USA
O010596,C0105,2024-05-16,Electronics,4,155.02,620.08,Organic Search,USA
O017701,C0018,2023-08-18,Home & Garden,1,226.19,226.19,Google Ads,USA
O033277,C0791,2023-03-20,Sports,1,27.24,27.24,Organic Search,Australia
O003586,C0136,2023-05-20,Beauty,1,50.38,50.38,Organic Search,Canada
O001860,C0353,2024-12-12,Fashion,2,50.63,101.26,Email,USA
O015127,C0363,2024-10-12,Beauty,2,81.46,162.92,Email,Canada
O031783,C0549,2023-11-20,Beauty,1,36.03,36.03,Organic Search,Canada
O024079,C0146,2024-06-24,Fashion,3,146.35,439.05,Email,UK
O019314,C0049,2023-01-05,Home & Garden,1,171.92,,Facebook,Australia
O033259,C0207,2024-06-02,Sports,3,67.74,203.22,Organic Search,USA
O008389,C0176,2023-01-27,Electronics,3,197.16,591.48,Organic Search,UK
O017703,C0266,2023-04-29,Electronics,1,103.39,103.39,Instagram,USA
O010089,C0034,2023-06-22,Toys,1,103.96,103.96,Organic Search,USA
O021128,C0222,2024-01-11,Electronics,5,101.18,505.9,Google Ads,USA
O025475,C0265,2024-03-01,Electronics,2,149.24,298.48,Google Ads,USA
O006881,C0039,2023-10-15,Home & Garden,2,191.67,383.34,Instagram,UK
O029971,C0008,2023-06-10,Sports,1,228.97,228.97,Organic Search,UK
O016193,C0585,2023-06-06,Beauty,2,33.61,67.22,Organic Search,UK
O013997,C0100,2024-08-11,Fashion,2,138.08,276.16,Email,Canada
O000761,C0095,2023-06-19,Beauty,5,82.14,410.7,Google Ads,USA
O011740,C0760,2023-01-10,Sports,5,29.79,148.95,Organic Search,UK
O006145,C0053,2023-02-25,Fashion,1,85.65,85.65,Email,UK
O001462,C0217,2024-10-01,Fashion,2,24.52,49.04,Direct,Canada
O000133,C0014,2023-11-28,Fashion,5,171.02,855.1,Organic Search,USA
O014388,C0066,2023-03-13,Books,1,26.95,26.95,Email,UK
O026571,C0149,2023-08-27,Home & Garden,3,98.82,296.46,Email,USA
O017008,C0144,2024-05-18,Home & Garden,3,134.75,404.25,Google Ads,UK
O023101,C0630,2023-10-26,Fashion,1,35.04,35.04,Google Ads,UK
O004162,C0065,2024-07-27,Sports,1,66.91,66.91,Organic Search,USA
O005081,C0133,2023-02-24,Beauty,1,72.12,72.12,Organic Search,Canada
O004645,C0134,2023-03-17,Electronics,5,104.74,523.7,Instagram,Australia
O005003,C0062,2023-08-02,Electronics,4,416.78,1667.12,Email,USA
O000861,C0494,2023-01-13,Books,1,27.55,27.55,Organic Search,Canada
O015838,C0124,2023-02-25,Home & Garden,1,46.6,46.6,Email,USA
O008636,C0133,2023-11-03,Fashion,1,187.21,187.21,Facebook,USA
O016710,C0562,2024-03-26,Home & Garden,1,40.36,40.36,Instagram,France
O022209,C0693,2023-08-02,Beauty,2,84.98,169.96,Organic Search,USA
O031776,C0583,2023-06-11,Electronics,1,145.29,145.29,Google Ads,USA
O003153,C0010,2023-09-27,Home & Garden,1,181.71,181.71,Organic Search,UK
O004062,C0001,2023-08-29,Electronics,1,219.45,219.45,Organic Search,Australia
O000030,C0015,2024-02-20,Beauty,1,72.95,72.95,Instagram,USA
O026307,C0286,2024-09-14,Home & Garden,2,138.03,276.06,Google Ads,Canada
O015037,C0561,2023-04-15,Sports,3,156.8,470.4,Organic Search,USA
O002998,C0769,2023-01-26,Electronics,3,73.81,221.43,Organic Search,Canada
O033173,C0500,2023-03-22,Books,1,33.0,33.0,Google Ads,USA
O014762,C0063,2024-09-01,Fashion,2,64.36,128.72,Email,Canada
O004198,C0493,2023-03-13,Home & Garden,3,56.5,169.5,Instagram,USA
O024259,C0477,2024-12-28,Beauty,2,106.66,213.32,Direct,USA
O010712,C0324,2024-08-16,Electronics,1,148.5,148.5,Organic Search,USA
O007101,C0202,2023-12-05,Books,1,42.63,42.63,Email,France
O017142,C0046,2023-04-01,Fashion,1,134.79,134.79,Organic Search,USA
O020392,C0083,2024-09-05,Books,1,25.34,25.34,Organic Search,Australia
O025186,C0016,2024-06-18,Sports,1,41.12,41.12,Email,USA
O006909,C0013,2023-12-25,Toys,1,33.8,33.8,Email,Germany
O008210,C0082,2023-12-30,Books,1,35.85,35.85,Organic Search,UK
O008807,C0104,2023-07-09,Beauty,1,24.43,24.43,Google Ads,Canada
O008544,C0128,2023-03-17,Fashion,3,87.98,263.94,Google Ads,Canada
O013989,C0329,2024-01-12,Fashion,5,71.07,355.35,Organic Search,UK
O001008,C0290,2023-07-01,Fashion,2,152.83,305.66,Instagram,UK
O029418,C0566,2023-06-22,Books,2,39.01,78.02,Organic Search,USA
O014393,C0075,2023-11-18,Home & Garden,2,132.59,265.18,Organic Search,USA
O001698,C0587,2024-03-05,Electronics,2,135.94,271.88,Email,USA
O001961,C0268,2023-02-18,Sports,2,60.36,120.72,Google Ads,Australia
O021099,C0057,2024-11-15,Fashion,2,158.57,317.14,Organic Search,Canada
O001678,C0102,2024-06-18,Electronics,3,99.59,298.77,Instagram,USA
O004821,C0495,2023-03-30,Home & Garden,2,68.9,137.8,Google Ads,UK
O029813,C0420,2024-07-01,Beauty,3,49.6,148.8,Google Ads,UK
O011733,C0609,2023-02-26,Fashion,3,26.71,80.13,Email,Canada
O008062,C0323,2024-02-11,Electronics,1,145.95,145.95,Google Ads,UK
O007357,C0520,2024-08-31,Electronics,1,153.39,153.39,Organic Search,USA
O002147,C0130,2023-12-22,Home & Garden,3,147.32,441.96,Google Ads,Canada
O007132,C0576,2023-12-11,Books,4,11.32,45.28,Google Ads,UK
O000183,C0167,2023-12-06,Beauty,3,77.51,232.53,Referral,USA
O021666,C0117,2024-01-24,Fashion,1,204.17,204.17,Instagram,USA
O026707,C0033,2023-11-25,Beauty,1,19.91,19.91,Direct,UK
O026139,C0006,2023-08-18,Books,3,30.43,91.29,Organic Search,USA
O002808,C0038,2024-08-09,Fashion,1,111.37,111.37,Google Ads,USA
O006874,C0272,2023-04-12,Electronics,1,140.97,140.97,Google Ads,France
O025972,C0249,2023-02-27,Home & Garden,4,40.28,161.12,Google Ads,USA
O032800,C0106,2023-11-15,Books,4,12.41,49.64,Email,UK
O024164,C0110,2024-07-27,Sports,5,94.09,470.45,Google Ads,USA
O032614,C0127,2024-07-11,Fashion,1,101.96,101.96,Google Ads,UK
O033239,C0044,2024-09-25,Books,1,26.07,26.07,Instagram,USA
O004994,C0037,2023-03-29,Fashion,2,147.42,294.84,Direct,USA
O016594,C0342,2023-04-22,Fashion,1,142.96,142.96,Organic Search,USA
O004962,C0624,2023-05-14,Electronics,2,86.41,172.82,Organic Search,USA
O016979,C0047,2024-02-25,Home & Garden,3,99.98,299.94,Google Ads,USA
O020198,C0015,2024-10-15,Sports,2,209.65,419.3,Organic Search,Germany
O010169,C0657,2024-02-09,Fashion,2,50.04,100.08,Instagram,USA
O020593,C0788,2023-09-15,Sports,2,30.44,60.88,Organic Search,USA
O029129,C0649,2023-07-30,Fashion,1,78.67,78.67,Instagram,Germany
O026581,C0026,2024-06-10,Beauty,4,108.08,432.32,Instagram,USA
O026626,C0064,2023-06-07,Beauty,1,69.19,69.19,Direct,USA
O006152,C0543,2024-06-12,Books,3,13.37,40.11,Referral,Canada
O009369,C0682,2023-06-27,Toys,2,108.47,216.94,Google Ads,USA
O012185,C0334,2024-07-20,Home & Garden,2,39.68,79.36,Email,USA
O015961,C0136,2023-03-16,Fashion,1,56.81,56.81,Google Ads,UK
O011767,C0151,2024-01-11,Home & Garden,1,66.16,66.16,Google Ads,USA
O027559,C0174,2024-10-04,Sports,2,117.62,235.24,Google Ads,UK
O000196,C0333,2024-04-29,Fashion,4,60.02,240.08,Referral,UK
O005472,C0022,2023-10-24,Electronics,1,130.79,130.79,Organic Search,USA
O027225,C0182,2024-11-08,Home & Garden,2,94.83,189.66,Instagram,USA
O027511,C0267,2023-02-25,Home & Garden,1,102.32,102.32,Google Ads,France
O006008,C0269,2023-03-01,Sports,4,58.31,233.24,Facebook,USA
O009786,C0315,2024-04-17,Beauty,2,33.36,66.72,Email,Canada
O015296,C0695,2023-09-01,Electronics,3,86.79,260.37,Google Ads,USA
O007223,C0598,2023-07-03,Electronics,1,77.87,77.87,Facebook,Australia
O029829,C0179,2023-03-22,Fashion,3,164.18,492.54,Direct,Canada
O011387,C0311,2024-06-26,Beauty,1,87.47,87.47,Email,USA
O000471,C0307,2023-03-20,Beauty,3,45.95,137.85,Google Ads,UK
O025286,C0075,2023-07-18,Home & Garden,1,110.56,110.56,Organic Search,Canada
O001909,C0050,2023-04-05,Sports,3,209.95,629.85,Facebook,USA
O001395,C0122,2024-09-14,Electronics,2,127.5,255.0,Instagram,USA
O018219,C0086,2023-06-27,Fashion,4,121.27,485.08,Email,USA
O006656,C0069,2024-08-31,Electronics,2,120.02,240.04,Email,USA
O019598,C0136,2024-02-02,Home & Garden,1,126.66,126.66,Referral,Canada
O013803,C0226,2024-06-12,Home & Garden,1,76.54,76.54,Organic Search,UK
O021404,C0696,2023-11-17,Electronics,3,78.25,234.75,Instagram,USA
O000718,C0020,2023-01-19,Electronics,1,126.26,126.26,Instagram,Canada
O023051,C0001,2024-07-17,Electronics,5,229.05,1145.25,Instagram,USA
O000650,C0292,2023-07-08,Electronics,1,130.64,130.64,Organic Search,USA
O011318,C0014,2023-03-12,Fashion,3,149.19,447.57,Google Ads,USA
O005277,C0426,2023-08-22,Electronics,3,91.65,274.95,Instagram,Germany
O030127,C0701,2023-01-02,Electronics,3,97.92,293.76,Google Ads,USA
O007039,C0096,2024-06-25,Beauty,1,121.42,121.42,Email,Australia
O022446,C0271,2024-06-22,Electronics,2,112.53,225.06,Organic Search,USA
O005718,C0261,2024-08-28,Sports,4,58.35,233.4,Google Ads,UK
O004326,C0517,2023-11-28,Books,1,45.57,45.57,Organic Search,USA
O023838,C0217,2024-10-14,Fashion,2,24.52,49.04,Direct,Canada
O005923,C0266,2024-02-17,Fashion,1,68.79,68.79,Instagram,Australia
O002449,C0297,2024-04-25,Electronics,5,101.43,507.15,Direct,USA
O008979,C0055,2024-09-13,Electronics,2,326.65,653.3,Instagram,Germany
O023289,C0713,2023-03-10,Toys,2,57.29,114.58,Organic Search,USA
O018376,C0106,2024-09-14,Sports,2,41.49,82.98,Facebook,USA
O013257,C0057,2024-04-07,Beauty,5,69.43,347.15,Instagram,Germany
O015044,C0364,2024-12-05,Electronics,1,73.52,73.52,Google Ads,Canada
O016654,C0068,2024-10-07,Beauty,1,28.98,28.98,Organic Search,USA
O018112,C0084,2024-06-25,Electronics,3,124.53,373.59,Google Ads,USA
O033026,C0053,2024-09-18,Beauty,2,72.33,144.66,Google Ads,Australia
O015067,C0492,2023-10-05,Electronics,4,105.52,,Organic Search,Germany
O011738,C0040,2024-11-03,Sports,5,240.92,,Facebook,USA
O019121,C0510,2023-04-24,Sports,2,111.3,,Organic Search,UK
O000963,C0047,2024-04-09,Fashion,2,80.97,161.94,Facebook,Canada
O032624,C0020,2023-09-21,Fashion,1,155.26,155.26,Google Ads,Australia
O005311,C0705,2023-03-03,Electronics,2,81.98,163.96,Email,USA
O029263,C0032,2024-04-13,Fashion,3,185.0,,Organic Search,USA
O007201,C0153,2023-02-03,Home & Garden,1,89.68,89.68,Direct,USA
O007490,C0729,2023-08-05,Home & Garden,5,64.53,322.65,Referral,Canada
O026053,C0033,2023-06-18,Fashion,2,90.49,180.98,Google Ads,Canada
O032583,C0122,2024-04-13,Fashion,1,29.93,29.93,Direct,Australia
O032934,C0501,2023-07-12,Toys,1,127.31,127.31,Instagram,UK
O001719,C0578,2024-08-27,Books,2,33.19,66.38,Organic Search,USA
O010299,C0050,2023-05-26,Electronics,1,310.04,310.04,Email,USA
O027494,C0324,2024-08-07,Electronics,1,148.5,148.5,Organic Search,USA
O008336,C0019,2024-08-03,Beauty,4,24.27,97.08,Email,UK
O027931,C0071,2024-01-22,Books,2,18.96,37.92,Organic Search,Canada
O005605,C0573,2024-03-31,Fashion,2,147.7,295.4,Direct,USA
O017300,C0021,2024-11-03,Home & Garden,2,192.27,384.54,Organic Search,USA
O027773,C0586,2024-01-31,Fashion,2,57.72,115.44,Organic Search,USA
O020432,C0241,2023-03-30,Electronics,1,136.07,136.07,Referral,USA
O011002,C0031,2023-02-21,Home & Garden,1,180.69,180.69,Google Ads,UK
O029859,C0021,2024-04-11,Electronics,1,102.39,102.39,Facebook,USA
O010285,C0694,2023-06-20,Sports,1,52.99,52.99,Google Ads,UK
O016729,C0156,2023-05-26,Home & Garden,5,146.1,730.5,Instagram,Germany
O024054,C0102,2024-07-01,Electronics,3,99.59,298.77,Instagram,USA
O028894,C0282,2024-09-23,Electronics,1,108.29,108.29,Organic Search,USA
O004552,C0288,2023-06-24,Electronics,2,108.13,216.26,Google Ads,Australia
O032942,C0162,2024-11-19,Electronics,3,100.44,301.32,Instagram,UK
O018532,C0181,2023-05-14,Electronics,1,159.44,159.44,Instagram,USA
O032223,C0061,2023-12-26,Electronics,1,197.39,197.39,Referral,USA
O005031,C0097,2023-03-22,Home & Garden,1,145.76,145.76,Organic Search,USA
O015616,C0298,2024-04-25,Sports,4,64.41,257.64,Organic Search,USA
O027580,C0470,2024-01-04,Books,1,26.05,26.05,Organic Search,USA
O014244,C0062,2023-12-08,Electronics,2,261.62,523.24,Organic Search,USA
O031434,C0561,2024-06-08,Electronics,4,151.83,607.32,Email,Canada
O007948,C0366,2023-05-12,Electronics,2,96.05,192.1,Google Ads,UK
O016625,C0126,2024-02-19,Fashion,2,29.78,59.56,Organic Search,Australia
O000384,C0237,2024-11-05,Sports,1,91.59,91.59,Google Ads,USA
O023270,C0668,2023-10-15,Fashion,2,45.46,90.92,Organic Search,USA
O000905,C0058,2024-01-16,Books,2,17.34,34.68,Email,USA
O012602,C0277,2023-06-29,Home & Garden,5,116.72,583.6,Google Ads,USA
O019155,C0720,2023-01-21,Fashion,1,55.77,55.77,Organic Search,France
O033145,C0067,2023-08-05,Electronics,2,117.21,,Google Ads,France
O001362,C0357,2023-09-04,Home & Garden,4,95.47,381.88,Instagram,USA
O017543,C0095,2023-06-10,Beauty,5,82.14,410.7,Google Ads,USA
O016233,C0042,2023-06-27,Fashion,2,125.12,250.24,Organic Search,UK
O005859,C0086,2024-04-02,Beauty,2,79.57,159.14,Google Ads,USA
O020218,C0275,2024-08-19,Home & Garden,1,105.86,105.86,Organic Search,UK
O009292,C0626,2023-09-05,Sports,1,28.75,28.75,Facebook,USA
O028350,C0607,2023-05-13,Home & Garden,1,75.59,75.59,Organic Search,USA
O029226,C0519,2023-07-19,Home & Garden,1,89.39,89.39,Organic Search,USA
O025050,C0076,2024-12-26,Beauty,3,128.91,386.73,Direct,Australia
O006949,C0753,2023-08-25,Fashion,1,71.22,71.22,Organic Search,USA
O027519,C0045,2023-06-10,Fashion,1,143.44,143.44,Instagram,USA
O024218,C0140,2024-07-09,Home & Garden,1,130.67,130.67,Google Ads,Canada
O012762,C0233,2024-05-05,Home & Garden,5,93.07,465.35,Instagram,Australia
O001183,C0552,2024-09-05,Electronics,2,124.66,249.32,Google Ads,Germany
O023650,C0077,2024-01-20,Home & Garden,2,37.46,74.92,Direct,USA
O001011,C0056,2023-11-16,Electronics,1,398.77,398.77,Organic Search,Germany
O030260,C0499,2023-03-12,Sports,1,24.81,24.81,Direct,USA
O015876,C0578,2024-02-12,Toys,1,123.65,123.65,Email,USA
O015609,C0052,2023-09-04,Fashion,3,185.72,557.16,Organic Search,UK
O031072,C0139,2024-03-10,Beauty,1,15.41,,Organic Search,USA
O030190,C0783,2023-03-17,Home & Garden,1,68.91,68.91,Google Ads,USA
O033436,C0068,2024-10-05,Beauty,1,28.98,28.98,Organic Search,USA
O002052,C0088,2023-09-24,Fashion,1,40.12,40.12,Email,USA
O009713,C0031,2023-07-16,Home & Garden,2,332.24,664.48,Organic Search,USA
O002478,C0050,2024-11-12,Books,3,14.64,43.92,Organic Search,USA
O009949,C0581,2024-02-03,Beauty,2,20.16,40.32,Organic Search,USA
O013298,C0308,2024-09-25,Home & Garden,4,131.08,524.32,Google Ads,USA
O002746,C0035,2024-05-15,Beauty,2,23.31,46.62,Email,USA
O006662,C0030,2024-03-01,Fashion,3,39.65,118.95,Organic Search,USA
O012680,C0512,2024-05-10,Sports,1,96.6,96.6,Google Ads,USA
O011235,C0093,2024-05-12,Fashion,4,209.97,839.88,Google Ads,UK
O023879,C0008,2024-08-07,Fashion,3,133.96,401.88,Organic Search,Australia
O009063,C0123,2023-06-25,Home & Garden,1,161.55,161.55,Google Ads,Canada
O024432,C0099,2023-07-15,Electronics,1,85.74,85.74,Email,Australia
O009091,C0739,2023-03-01,Home & Garden,5,70.55,352.75,Email,USA
O027656,C0703,2023-03-18,Home & Garden,1,47.48,47.48,Google Ads,USA
O002092,C0188,2023-11-20,Electronics,2,122.16,244.32,Facebook,Australia
O032577,C0165,2023-05-01,Beauty,2,43.06,86.12,Google Ads,USA
O022648,C0192,2023-09-18,Beauty,1,58.54,58.54,Facebook,USA
O023641,C0637,2023-05-13,Sports,2,38.77,77.54,Organic Search,USA
O032512,C0042,2023-01-03,Fashion,5,165.36,826.8,Google Ads,USA
O006920,C0466,2024-04-01,Fashion,1,131.39,131.39,Organic Search,USA
O026744,C0003,2024-12-02,Fashion,2,41.5,83.0,Instagram,UK
O010887,C0200,2024-11-22,Beauty,1,88.74,88.74,Direct,USA
O030292,C0178,2024-07-08,Fashion,1,140.59,140.59,Facebook,USA
O005268,C0186,2023-03-17,Electronics,5,78.54,392.7,Instagram,USA
O027110,C0395,2024-04-29,Home & Garden,3,99.72,299.16,Instagram,USA
O018688,C0398,2023-12-04,Fashion,2,99.6,199.2,Instagram,USA
O016952,C0106,2024-10-08,Electronics,1,131.67,131.67,Google Ads,UK
O017553,C0283,2024-08-30,Sports,1,135.74,135.74,Facebook,UK
O025471,C0133,2023-05-08,Fashion,5,88.08,440.4,Instagram,USA
O021428,C0042,2023-06-24,Fashion,4,116.49,465.96,Instagram,France
O029290,C0033,2024-05-17,Sports,1,163.98,163.98,Email,USA
O009637,C0196,2024-01-03,Fashion,2,44.67,89.34,Facebook,Canada
O024584,C0633,2023-05-12,Electronics,1,96.67,96.67,Email,Canada
O009117,C0321,2023-10-10,Home & Garden,1,34.76,34.76,Google Ads,USA
O009630,C0014,2023-02-24,Electronics,1,263.42,263.42,Google Ads,USA
O020529,C0259,2024-01-21,Electronics,1,89.59,89.59,Organic Search,USA
O017587,C0174,2024-04-22,Fashion,2,139.7,279.4,Google Ads,France
O015189,C0036,2023-12-02,Fashion,1,26.04,26.04,Google Ads,USA
O013688,C0227,2023-07-08,Home & Garden,2,52.35,104.7,Direct,Australia
O014063,C0752,2023-05-24,Home & Garden,2,43.44,86.88,Email,USA
O019661,C0132,2023-03-19,Books,1,49.65,49.65,Instagram,USA
O005354,C0112,2024-01-28,Beauty,1,102.29,102.29,Email,USA
O011485,C0006,2023-02-22,Toys,2,18.05,36.1,Organic Search,UK
O004163,C0268,2024-05-21,Fashion,4,133.55,534.2,Google Ads,USA
O020530,C0616,2023-05-23,Sports,1,70.08,70.08,Instagram,USA
O019720,C0033,2023-01-19,Beauty,3,63.4,190.2,Organic Search,Canada
O001943,C0048,2023-12-02,Electronics,1,273.16,273.16,Email,UK
O014489,C0687,2023-06-20,Home & Garden,4,46.24,184.96,Google Ads,USA
O004919,C0610,2024-04-01,Home & Garden,5,44.36,221.8,Instagram,USA
O010083,C0041,2024-08-20,Fashion,2,165.87,331.74,Email,Germany
O003114,C0579,2023-12-25,Beauty,1,58.04,58.04,Instagram,USA
O019096,C0400,2024-08-04,Home & Garden,3,45.6,136.8,Instagram,UK
O016312,C0317,2024-03-08,Sports,1,146.72,146.72,Instagram,USA
O003386,C0037,2024-03-25,Books,3,10.97,32.91,Email,UK
O004224,C0224,2023-11-09,Toys,4,31.94,127.76,Google Ads,France
O014374,C0499,2023-04-12,Electronics,2,96.76,193.52,Organic Search,USA
O006483,C0003,2024-06-02,Home & Garden,1,299.71,299.71,Organic Search,Australia
O030289,C0019,2024-01-11,Fashion,1,147.65,147.65,Google Ads,Canada
O001097,C0012,2023-12-27,Electronics,3,273.83,821.49,Facebook,USA
O005731,C0266,2024-04-08,Home & Garden,2,39.73,79.46,Email,USA
O022874,C0508,2023-01-16,Beauty,1,114.21,114.21,Google Ads,Canada
O017554,C0324,2023-10-15,Electronics,2,164.22,328.44,Google Ads,USA
O023383,C0639,2023-06-21,Electronics,2,79.89,159.78,Email,UK
O005398,C0086,2024-06-17,Home & Garden,1,98.93,98.93,Direct,USA
O029157,C0034,2023-01-05,Beauty,2,94.65,189.3,Organic Search,USA
O031683,C0336,2023-06-25,Electronics,2,99.1,,Referral,Canada
O029182,C0090,2023-07-24,Books,1,43.8,43.8,Instagram,Germany
O011575,C0184,2023-04-03,Books,3,48.88,146.64,Email,USA
O030459,C0034,2023-01-07,Beauty,2,38.03,76.06,Google Ads,USA
O030228,C0307,2024-06-02,Electronics,1,69.96,69.96,Google Ads,USA
O011063,C0505,2023-04-25,Electronics,1,114.73,,Facebook,Canada
O018313,C0119,2024-08-16,Home & Garden,1,124.37,124.37,Google Ads,USA
O011705,C0053,2024-03-21,Home & Garden,3,278.84,836.52,Google Ads,USA
O017499,C0195,2023-03-13,Electronics,2,122.42,244.84,Email,USA
O006430,C0064,2024-08-23,Electronics,2,206.52,413.04,Email,France
O012057,C0126,2023-11-08,Fashion,4,127.77,511.08,Instagram,Canada
O013944,C0661,2024-02-14,Sports,2,48.6,97.2,Email,France
O014484,C0253,2023-06-25,Sports,1,32.92,32.92,Email,Canada
O031430,C0593,2023-01-28,Home & Garden,3,113.92,341.76,Organic Search,USA
O027718,C0218,2024-06-27,Sports,2,71.36,142.72,Email,Germany
O014956,C0040,2024-08-16,Home & Garden,2,80.74,161.48,Email,UK
O027420,C0150,2024-03-28,Fashion,1,52.54,52.54,Facebook,Australia
O012481,C0032,2024-04-15,Fashion,3,185.0,,Organic Search,USA
O004250,C0064,2023-05-25,Beauty,1,69.19,69.19,Direct,USA
O028653,C0165,2024-02-20,Books,1,52.79,52.79,Organic Search,UK
O012139,C0024,2024-10-17,Home & Garden,3,145.09,435.27,Email,USA
O009613,C0516,2024-08-19,Beauty,1,17.53,17.53,Google Ads,Canada
O014425,C0131,2024-04-24,Electronics,1,161.16,161.16,Organic Search,USA
O027429,C0120,2023-09-23,Electronics,2,107.81,215.62,Organic Search,Australia
O003942,C0369,2024-05-05,Sports,1,92.57,92.57,Google Ads,Australia
O016040,C0719,2024-01-21,Beauty,1,16.1,16.1,Direct,Canada
O025521,C0737,2023-02-07,Sports,3,41.33,123.99,Google Ads,UK
O021044,C0548,2023-02-22,Toys,2,111.95,223.9,Referral,USA
O028902,C0177,2023-10-10,Fashion,3,26.12,78.36,Email,UK
O002768,C0086,2023-03-06,Sports,1,104.64,104.64,Google Ads,France
O018977,C0059,2024-02-18,Beauty,2,63.99,127.98,Organic Search,USA
O027031,C0111,2023-12-12,Electronics,2,173.68,347.36,Email,USA
O022588,C0200,2023-03-08,Fashion,2,136.74,273.48,Email,Australia
O010786,C0006,2024-11-15,Toys,1,108.03,108.03,Google Ads,Australia
O029745,C0098,2024-08-11,Fashion,1,71.53,71.53,Google Ads,USA
O023871,C0156,2023-02-02,Sports,2,21.16,42.32,Email,Australia
O020902,C0677,2024-04-24,Electronics,2,106.68,213.36,Google Ads,USA
O011577,C0005,2023-09-07,Books,1,46.55,46.55,Google Ads,Germany
O013890,C0080,2023-03-14,Electronics,1,101.52,101.52,Direct,UK
O032090,C0677,2024-05-01,Electronics,2,106.68,213.36,Google Ads,USA
O008179,C0007,2023-09-15,Fashion,2,119.01,238.02,Google Ads,USA
O006188,C0798,2023-03-04,Fashion,3,83.85,251.55,Organic Search,Germany
O024392,C0099,2023-07-30,Home & Garden,3,58.5,175.5,Organic Search,USA
O020997,C0621,2023-10-27,Beauty,1,48.76,48.76,Organic Search,Canada
O020893,C0099,2024-10-25,Home & Garden,3,167.52,502.56,Organic Search,USA
O032488,C0003,2023-02-27,Fashion,2,128.1,256.2,Email,Australia
O011547,C0285,2023-04-09,Beauty,1,48.76,48.76,Google Ads,USA
